"Perioden";"Brandstofsoort";"Bouwjaarklasse";"Onderwerp";"";""
"2014";"Totaal";"Bouwjaar 2013";"Brommobiel";"aantal";"810"
"2014";"Totaal";"Bouwjaar 2013";"Overige voertuigen met bromfietskenteken";"aantal";"165"
"2014";"Totaal";"Bouwjaar 2012";"Voertuigen met bromfietskenteken";"aantal";"66141"
"2014";"Totaal";"Bouwjaar 2012";"Snorfiets";"aantal";"49122"
"2014";"Totaal";"Bouwjaar 2012";"Bromfiets";"aantal";"15873"
"2014";"Totaal";"Bouwjaar 2012";"Brommobiel";"aantal";"929"
"2014";"Totaal";"Bouwjaar 2012";"Overige voertuigen met bromfietskenteken";"aantal";"217"
"2014";"Totaal";"Bouwjaar 2011";"Voertuigen met bromfietskenteken";"aantal";"77275"
"2014";"Totaal";"Bouwjaar 2011";"Snorfiets";"aantal";"55567"
"2014";"Totaal";"Bouwjaar 2011";"Bromfiets";"aantal";"20418"
"2014";"Totaal";"Bouwjaar 2011";"Brommobiel";"aantal";"1073"
"2014";"Totaal";"Bouwjaar 2011";"Overige voertuigen met bromfietskenteken";"aantal";"217"
"2014";"Totaal";"Bouwjaar 2010";"Voertuigen met bromfietskenteken";"aantal";"86755"
"2014";"Totaal";"Bouwjaar 2010";"Snorfiets";"aantal";"56936"
"2014";"Totaal";"Bouwjaar 2010";"Bromfiets";"aantal";"28485"
"2014";"Totaal";"Bouwjaar 2010";"Brommobiel";"aantal";"1094"
"2014";"Totaal";"Bouwjaar 2010";"Overige voertuigen met bromfietskenteken";"aantal";"240"
"2014";"Totaal";"Bouwjaar 2009";"Voertuigen met bromfietskenteken";"aantal";"84904"
"2014";"Totaal";"Bouwjaar 2009";"Snorfiets";"aantal";"49916"
"2014";"Totaal";"Bouwjaar 2009";"Bromfiets";"aantal";"33399"
"2014";"Totaal";"Bouwjaar 2009";"Brommobiel";"aantal";"1384"
"2014";"Totaal";"Bouwjaar 2009";"Overige voertuigen met bromfietskenteken";"aantal";"205"
"2014";"Totaal";"Bouwjaar 2008";"Voertuigen met bromfietskenteken";"aantal";"79917"
"2014";"Totaal";"Bouwjaar 2008";"Snorfiets";"aantal";"42511"
"2014";"Totaal";"Bouwjaar 2008";"Bromfiets";"aantal";"35700"
"2014";"Totaal";"Bouwjaar 2008";"Brommobiel";"aantal";"1415"
"2014";"Totaal";"Bouwjaar 2008";"Overige voertuigen met bromfietskenteken";"aantal";"291"
"2014";"Totaal";"Bouwjaar 2007";"Voertuigen met bromfietskenteken";"aantal";"58755"
"2014";"Totaal";"Bouwjaar 2007";"Snorfiets";"aantal";"29346"
"2014";"Totaal";"Bouwjaar 2007";"Bromfiets";"aantal";"27591"
"2014";"Totaal";"Bouwjaar 2007";"Brommobiel";"aantal";"1568"
"2014";"Totaal";"Bouwjaar 2007";"Overige voertuigen met bromfietskenteken";"aantal";"250"
"2014";"Totaal";"Bouwjaar 2006";"Voertuigen met bromfietskenteken";"aantal";"41411"
"2014";"Totaal";"Bouwjaar 2006";"Snorfiets";"aantal";"20515"
"2014";"Totaal";"Bouwjaar 2006";"Bromfiets";"aantal";"19276"
"2014";"Totaal";"Bouwjaar 2006";"Brommobiel";"aantal";"1425"
"2014";"Totaal";"Bouwjaar 2006";"Overige voertuigen met bromfietskenteken";"aantal";"195"
"2014";"Totaal";"Bouwjaren tot en met 2005";"Voertuigen met bromfietskenteken";"aantal";"547726"
"2014";"Totaal";"Bouwjaren tot en met 2005";"Snorfiets";"aantal";"240731"
"2014";"Totaal";"Bouwjaren tot en met 2005";"Bromfiets";"aantal";"292996"
"2014";"Totaal";"Bouwjaren tot en met 2005";"Brommobiel";"aantal";"10981"
"2014";"Totaal";"Bouwjaren tot en met 2005";"Overige voertuigen met bromfietskenteken";"aantal";"3018"
"2014";"Benzine";"Totaal alle bouwjaren";"Voertuigen met bromfietskenteken";"aantal";"1059417"
"2014";"Benzine";"Totaal alle bouwjaren";"Snorfiets";"aantal";"569996"
"2014";"Benzine";"Totaal alle bouwjaren";"Bromfiets";"aantal";"484895"
"2014";"Benzine";"Totaal alle bouwjaren";"Brommobiel";"aantal";"0"
"2014";"Benzine";"Totaal alle bouwjaren";"Overige voertuigen met bromfietskenteken";"aantal";"4526"
"2014";"Benzine";"Bouwjaar 2018";"Voertuigen met bromfietskenteken";"aantal";""
"2014";"Benzine";"Bouwjaar 2018";"Snorfiets";"aantal";""
"2014";"Benzine";"Bouwjaar 2018";"Bromfiets";"aantal";""
"2014";"Benzine";"Bouwjaar 2018";"Brommobiel";"aantal";""
"2014";"Benzine";"Bouwjaar 2018";"Overige voertuigen met bromfietskenteken";"aantal";""
"2014";"Benzine";"Bouwjaar 2017";"Voertuigen met bromfietskenteken";"aantal";""
"2014";"Benzine";"Bouwjaar 2017";"Snorfiets";"aantal";""
"2014";"Benzine";"Bouwjaar 2017";"Bromfiets";"aantal";""
"2014";"Benzine";"Bouwjaar 2017";"Brommobiel";"aantal";""
"2014";"Benzine";"Bouwjaar 2017";"Overige voertuigen met bromfietskenteken";"aantal";""
"2014";"Benzine";"Bouwjaar 2016";"Voertuigen met bromfietskenteken";"aantal";""
"2014";"Benzine";"Bouwjaar 2016";"Snorfiets";"aantal";""
"2014";"Benzine";"Bouwjaar 2016";"Bromfiets";"aantal";""
"2014";"Benzine";"Bouwjaar 2016";"Brommobiel";"aantal";""
"2014";"Benzine";"Bouwjaar 2016";"Overige voertuigen met bromfietskenteken";"aantal";""
"2014";"Benzine";"Bouwjaar 2015";"Voertuigen met bromfietskenteken";"aantal";""
"2014";"Benzine";"Bouwjaar 2015";"Snorfiets";"aantal";""
"2014";"Benzine";"Bouwjaar 2015";"Bromfiets";"aantal";""
"2014";"Benzine";"Bouwjaar 2015";"Brommobiel";"aantal";""
"2014";"Benzine";"Bouwjaar 2015";"Overige voertuigen met bromfietskenteken";"aantal";""
"2014";"Benzine";"Bouwjaar 2014";"Voertuigen met bromfietskenteken";"aantal";""
"2014";"Benzine";"Bouwjaar 2014";"Snorfiets";"aantal";""
"2014";"Benzine";"Bouwjaar 2014";"Bromfiets";"aantal";""
"2014";"Benzine";"Bouwjaar 2014";"Brommobiel";"aantal";""
"2014";"Benzine";"Bouwjaar 2014";"Overige voertuigen met bromfietskenteken";"aantal";""
"2014";"Benzine";"Bouwjaar 2013";"Voertuigen met bromfietskenteken";"aantal";"55262"
"2014";"Benzine";"Bouwjaar 2013";"Snorfiets";"aantal";"41592"
"2014";"Benzine";"Bouwjaar 2013";"Bromfiets";"aantal";"13555"
"2014";"Benzine";"Bouwjaar 2013";"Brommobiel";"aantal";"0"
"2014";"Benzine";"Bouwjaar 2013";"Overige voertuigen met bromfietskenteken";"aantal";"115"
"2014";"Benzine";"Bouwjaar 2012";"Voertuigen met bromfietskenteken";"aantal";"61227"
"2014";"Benzine";"Bouwjaar 2012";"Snorfiets";"aantal";"45619"
"2014";"Benzine";"Bouwjaar 2012";"Bromfiets";"aantal";"15465"
"2014";"Benzine";"Bouwjaar 2012";"Brommobiel";"aantal";"0"
"2014";"Benzine";"Bouwjaar 2012";"Overige voertuigen met bromfietskenteken";"aantal";"143"
"2014";"Benzine";"Bouwjaar 2011";"Voertuigen met bromfietskenteken";"aantal";"71855"
"2014";"Benzine";"Bouwjaar 2011";"Snorfiets";"aantal";"51758"
"2014";"Benzine";"Bouwjaar 2011";"Bromfiets";"aantal";"19926"
"2014";"Benzine";"Bouwjaar 2011";"Brommobiel";"aantal";"0"
"2014";"Benzine";"Bouwjaar 2011";"Overige voertuigen met bromfietskenteken";"aantal";"171"
"2014";"Benzine";"Bouwjaar 2010";"Voertuigen met bromfietskenteken";"aantal";"81909"
"2014";"Benzine";"Bouwjaar 2010";"Snorfiets";"aantal";"53641"
"2014";"Benzine";"Bouwjaar 2010";"Bromfiets";"aantal";"28074"
"2014";"Benzine";"Bouwjaar 2010";"Brommobiel";"aantal";"0"
"2014";"Benzine";"Bouwjaar 2010";"Overige voertuigen met bromfietskenteken";"aantal";"194"
"2014";"Benzine";"Bouwjaar 2009";"Voertuigen met bromfietskenteken";"aantal";"80888"
"2014";"Benzine";"Bouwjaar 2009";"Snorfiets";"aantal";"47743"
"2014";"Benzine";"Bouwjaar 2009";"Bromfiets";"aantal";"32953"
"2014";"Benzine";"Bouwjaar 2009";"Brommobiel";"aantal";"0"
"2014";"Benzine";"Bouwjaar 2009";"Overige voertuigen met bromfietskenteken";"aantal";"192"
"2014";"Benzine";"Bouwjaar 2008";"Voertuigen met bromfietskenteken";"aantal";"77061"
"2014";"Benzine";"Bouwjaar 2008";"Snorfiets";"aantal";"41382"
"2014";"Benzine";"Bouwjaar 2008";"Bromfiets";"aantal";"35395"
"2014";"Benzine";"Bouwjaar 2008";"Brommobiel";"aantal";"0"
"2014";"Benzine";"Bouwjaar 2008";"Overige voertuigen met bromfietskenteken";"aantal";"284"
"2014";"Benzine";"Bouwjaar 2007";"Voertuigen met bromfietskenteken";"aantal";"56460"
"2014";"Benzine";"Bouwjaar 2007";"Snorfiets";"aantal";"28833"
"2014";"Benzine";"Bouwjaar 2007";"Bromfiets";"aantal";"27383"
"2014";"Benzine";"Bouwjaar 2007";"Brommobiel";"aantal";"0"
"2014";"Benzine";"Bouwjaar 2007";"Overige voertuigen met bromfietskenteken";"aantal";"244"
"2014";"Benzine";"Bouwjaar 2006";"Voertuigen met bromfietskenteken";"aantal";"39693"
"2014";"Benzine";"Bouwjaar 2006";"Snorfiets";"aantal";"20231"
"2014";"Benzine";"Bouwjaar 2006";"Bromfiets";"aantal";"19271"
"2014";"Benzine";"Bouwjaar 2006";"Brommobiel";"aantal";"0"
"2014";"Benzine";"Bouwjaar 2006";"Overige voertuigen met bromfietskenteken";"aantal";"191"
"2014";"Benzine";"Bouwjaren tot en met 2005";"Voertuigen met bromfietskenteken";"aantal";"535062"
"2014";"Benzine";"Bouwjaren tot en met 2005";"Snorfiets";"aantal";"239197"
"2014";"Benzine";"Bouwjaren tot en met 2005";"Bromfiets";"aantal";"292873"
"2014";"Benzine";"Bouwjaren tot en met 2005";"Brommobiel";"aantal";"0"
"2014";"Benzine";"Bouwjaren tot en met 2005";"Overige voertuigen met bromfietskenteken";"aantal";"2992"
"2014";"Diesel";"Totaal alle bouwjaren";"Voertuigen met bromfietskenteken";"aantal";"20745"
"2014";"Diesel";"Totaal alle bouwjaren";"Snorfiets";"aantal";"44"
"2014";"Diesel";"Totaal alle bouwjaren";"Bromfiets";"aantal";"18"
"2014";"Diesel";"Totaal alle bouwjaren";"Brommobiel";"aantal";"20679"
"2014";"Diesel";"Totaal alle bouwjaren";"Overige voertuigen met bromfietskenteken";"aantal";"4"
"2014";"Diesel";"Bouwjaar 2018";"Voertuigen met bromfietskenteken";"aantal";""
"2014";"Diesel";"Bouwjaar 2018";"Snorfiets";"aantal";""
"2014";"Diesel";"Bouwjaar 2018";"Bromfiets";"aantal";""
"2014";"Diesel";"Bouwjaar 2018";"Brommobiel";"aantal";""
"2014";"Diesel";"Bouwjaar 2018";"Overige voertuigen met bromfietskenteken";"aantal";""
"2014";"Diesel";"Bouwjaar 2017";"Voertuigen met bromfietskenteken";"aantal";""
"2014";"Diesel";"Bouwjaar 2017";"Snorfiets";"aantal";""
"2014";"Diesel";"Bouwjaar 2017";"Bromfiets";"aantal";""
"2014";"Diesel";"Bouwjaar 2017";"Brommobiel";"aantal";""
"2014";"Diesel";"Bouwjaar 2017";"Overige voertuigen met bromfietskenteken";"aantal";""
"2014";"Diesel";"Bouwjaar 2016";"Voertuigen met bromfietskenteken";"aantal";""
"2014";"Diesel";"Bouwjaar 2016";"Snorfiets";"aantal";""
"2014";"Diesel";"Bouwjaar 2016";"Bromfiets";"aantal";""
"2014";"Diesel";"Bouwjaar 2016";"Brommobiel";"aantal";""
"2014";"Diesel";"Bouwjaar 2016";"Overige voertuigen met bromfietskenteken";"aantal";""
"2014";"Diesel";"Bouwjaar 2015";"Voertuigen met bromfietskenteken";"aantal";""
"2014";"Diesel";"Bouwjaar 2015";"Snorfiets";"aantal";""
"2014";"Diesel";"Bouwjaar 2015";"Bromfiets";"aantal";""
"2014";"Diesel";"Bouwjaar 2015";"Brommobiel";"aantal";""
"2014";"Diesel";"Bouwjaar 2015";"Overige voertuigen met bromfietskenteken";"aantal";""
"2014";"Diesel";"Bouwjaar 2014";"Voertuigen met bromfietskenteken";"aantal";""
"2014";"Diesel";"Bouwjaar 2014";"Snorfiets";"aantal";""
"2014";"Diesel";"Bouwjaar 2014";"Bromfiets";"aantal";""
"2014";"Diesel";"Bouwjaar 2014";"Brommobiel";"aantal";""
"2014";"Diesel";"Bouwjaar 2014";"Overige voertuigen met bromfietskenteken";"aantal";""
"2014";"Diesel";"Bouwjaar 2013";"Voertuigen met bromfietskenteken";"aantal";"810"
"2014";"Diesel";"Bouwjaar 2013";"Snorfiets";"aantal";"0"
"2014";"Diesel";"Bouwjaar 2013";"Bromfiets";"aantal";"0"
"2014";"Diesel";"Bouwjaar 2013";"Brommobiel";"aantal";"810"
"2014";"Diesel";"Bouwjaar 2013";"Overige voertuigen met bromfietskenteken";"aantal";"0"
"2014";"Diesel";"Bouwjaar 2012";"Voertuigen met bromfietskenteken";"aantal";"929"
"2014";"Diesel";"Bouwjaar 2012";"Snorfiets";"aantal";"0"
"2014";"Diesel";"Bouwjaar 2012";"Bromfiets";"aantal";"0"
"2014";"Diesel";"Bouwjaar 2012";"Brommobiel";"aantal";"929"
"2014";"Diesel";"Bouwjaar 2012";"Overige voertuigen met bromfietskenteken";"aantal";"0"
"2014";"Diesel";"Bouwjaar 2011";"Voertuigen met bromfietskenteken";"aantal";"1073"
"2014";"Diesel";"Bouwjaar 2011";"Snorfiets";"aantal";"0"
"2014";"Diesel";"Bouwjaar 2011";"Bromfiets";"aantal";"0"
"2014";"Diesel";"Bouwjaar 2011";"Brommobiel";"aantal";"1073"
"2014";"Diesel";"Bouwjaar 2011";"Overige voertuigen met bromfietskenteken";"aantal";"0"
"2014";"Diesel";"Bouwjaar 2010";"Voertuigen met bromfietskenteken";"aantal";"1094"
"2014";"Diesel";"Bouwjaar 2010";"Snorfiets";"aantal";"0"
"2014";"Diesel";"Bouwjaar 2010";"Bromfiets";"aantal";"0"
"2014";"Diesel";"Bouwjaar 2010";"Brommobiel";"aantal";"1094"
"2014";"Diesel";"Bouwjaar 2010";"Overige voertuigen met bromfietskenteken";"aantal";"0"
"2014";"Diesel";"Bouwjaar 2009";"Voertuigen met bromfietskenteken";"aantal";"1384"
"2014";"Diesel";"Bouwjaar 2009";"Snorfiets";"aantal";"0"
"2014";"Diesel";"Bouwjaar 2009";"Bromfiets";"aantal";"0"
"2014";"Diesel";"Bouwjaar 2009";"Brommobiel";"aantal";"1384"
"2014";"Diesel";"Bouwjaar 2009";"Overige voertuigen met bromfietskenteken";"aantal";"0"
"2014";"Diesel";"Bouwjaar 2008";"Voertuigen met bromfietskenteken";"aantal";"1415"
"2014";"Diesel";"Bouwjaar 2008";"Snorfiets";"aantal";"0"
"2014";"Diesel";"Bouwjaar 2008";"Bromfiets";"aantal";"0"
"2014";"Diesel";"Bouwjaar 2008";"Brommobiel";"aantal";"1415"
"2014";"Diesel";"Bouwjaar 2008";"Overige voertuigen met bromfietskenteken";"aantal";"0"
"2014";"Diesel";"Bouwjaar 2007";"Voertuigen met bromfietskenteken";"aantal";"1568"
"2014";"Diesel";"Bouwjaar 2007";"Snorfiets";"aantal";"0"
"2014";"Diesel";"Bouwjaar 2007";"Bromfiets";"aantal";"0"
"2014";"Diesel";"Bouwjaar 2007";"Brommobiel";"aantal";"1568"
"2014";"Diesel";"Bouwjaar 2007";"Overige voertuigen met bromfietskenteken";"aantal";"0"
"2014";"Diesel";"Bouwjaar 2006";"Voertuigen met bromfietskenteken";"aantal";"1425"
"2014";"Diesel";"Bouwjaar 2006";"Snorfiets";"aantal";"0"
"2014";"Diesel";"Bouwjaar 2006";"Bromfiets";"aantal";"0"
"2014";"Diesel";"Bouwjaar 2006";"Brommobiel";"aantal";"1425"
"2014";"Diesel";"Bouwjaar 2006";"Overige voertuigen met bromfietskenteken";"aantal";"0"
"2014";"Diesel";"Bouwjaren tot en met 2005";"Voertuigen met bromfietskenteken";"aantal";"11047"
"2014";"Diesel";"Bouwjaren tot en met 2005";"Snorfiets";"aantal";"44"
"2014";"Diesel";"Bouwjaren tot en met 2005";"Bromfiets";"aantal";"18"
"2014";"Diesel";"Bouwjaren tot en met 2005";"Brommobiel";"aantal";"10981"
"2014";"Diesel";"Bouwjaren tot en met 2005";"Overige voertuigen met bromfietskenteken";"aantal";"4"
"2014";"Elektriciteit";"Totaal alle bouwjaren";"Voertuigen met bromfietskenteken";"aantal";"21816"
"2014";"Elektriciteit";"Totaal alle bouwjaren";"Snorfiets";"aantal";"18761"
"2014";"Elektriciteit";"Totaal alle bouwjaren";"Bromfiets";"aantal";"2787"
"2014";"Elektriciteit";"Totaal alle bouwjaren";"Brommobiel";"aantal";"0"
"2014";"Elektriciteit";"Totaal alle bouwjaren";"Overige voertuigen met bromfietskenteken";"aantal";"268"
"2014";"Elektriciteit";"Bouwjaar 2018";"Voertuigen met bromfietskenteken";"aantal";""
"2014";"Elektriciteit";"Bouwjaar 2018";"Snorfiets";"aantal";""
"2014";"Elektriciteit";"Bouwjaar 2018";"Bromfiets";"aantal";""
"2014";"Elektriciteit";"Bouwjaar 2018";"Brommobiel";"aantal";""
"2014";"Elektriciteit";"Bouwjaar 2018";"Overige voertuigen met bromfietskenteken";"aantal";""
"2014";"Elektriciteit";"Bouwjaar 2017";"Voertuigen met bromfietskenteken";"aantal";""
"2014";"Elektriciteit";"Bouwjaar 2017";"Snorfiets";"aantal";""
"2014";"Elektriciteit";"Bouwjaar 2017";"Bromfiets";"aantal";""
"2014";"Elektriciteit";"Bouwjaar 2017";"Brommobiel";"aantal";""
"2014";"Elektriciteit";"Bouwjaar 2017";"Overige voertuigen met bromfietskenteken";"aantal";""
"2014";"Elektriciteit";"Bouwjaar 2016";"Voertuigen met bromfietskenteken";"aantal";""
"2014";"Elektriciteit";"Bouwjaar 2016";"Snorfiets";"aantal";""
"2014";"Elektriciteit";"Bouwjaar 2016";"Bromfiets";"aantal";""
"2014";"Elektriciteit";"Bouwjaar 2016";"Brommobiel";"aantal";""
"2014";"Elektriciteit";"Bouwjaar 2016";"Overige voertuigen met bromfietskenteken";"aantal";""
"2014";"Elektriciteit";"Bouwjaar 2015";"Voertuigen met bromfietskenteken";"aantal";""
"2014";"Elektriciteit";"Bouwjaar 2015";"Snorfiets";"aantal";""
"2014";"Elektriciteit";"Bouwjaar 2015";"Bromfiets";"aantal";""
"2014";"Elektriciteit";"Bouwjaar 2015";"Brommobiel";"aantal";""
"2014";"Elektriciteit";"Bouwjaar 2015";"Overige voertuigen met bromfietskenteken";"aantal";""
"2014";"Elektriciteit";"Bouwjaar 2014";"Voertuigen met bromfietskenteken";"aantal";""
"2014";"Elektriciteit";"Bouwjaar 2014";"Snorfiets";"aantal";""
"2014";"Elektriciteit";"Bouwjaar 2014";"Bromfiets";"aantal";""
"2014";"Elektriciteit";"Bouwjaar 2014";"Brommobiel";"aantal";""
"2014";"Elektriciteit";"Bouwjaar 2014";"Overige voertuigen met bromfietskenteken";"aantal";""
"2014";"Elektriciteit";"Bouwjaar 2013";"Voertuigen met bromfietskenteken";"aantal";"3022"
"2014";"Elektriciteit";"Bouwjaar 2013";"Snorfiets";"aantal";"2565"
"2014";"Elektriciteit";"Bouwjaar 2013";"Bromfiets";"aantal";"407"
"2014";"Elektriciteit";"Bouwjaar 2013";"Brommobiel";"aantal";"0"
"2014";"Elektriciteit";"Bouwjaar 2013";"Overige voertuigen met bromfietskenteken";"aantal";"50"
"2014";"Elektriciteit";"Bouwjaar 2012";"Voertuigen met bromfietskenteken";"aantal";"3985"
"2014";"Elektriciteit";"Bouwjaar 2012";"Snorfiets";"aantal";"3503"
"2014";"Elektriciteit";"Bouwjaar 2012";"Bromfiets";"aantal";"408"
"2014";"Elektriciteit";"Bouwjaar 2012";"Brommobiel";"aantal";"0"
"2014";"Elektriciteit";"Bouwjaar 2012";"Overige voertuigen met bromfietskenteken";"aantal";"74"
"2014";"Elektriciteit";"Bouwjaar 2011";"Voertuigen met bromfietskenteken";"aantal";"4347"
"2014";"Elektriciteit";"Bouwjaar 2011";"Snorfiets";"aantal";"3809"
"2014";"Elektriciteit";"Bouwjaar 2011";"Bromfiets";"aantal";"492"
"2014";"Elektriciteit";"Bouwjaar 2011";"Brommobiel";"aantal";"0"
"2014";"Elektriciteit";"Bouwjaar 2011";"Overige voertuigen met bromfietskenteken";"aantal";"46"
"2014";"Elektriciteit";"Bouwjaar 2010";"Voertuigen met bromfietskenteken";"aantal";"3752"
"2014";"Elektriciteit";"Bouwjaar 2010";"Snorfiets";"aantal";"3295"
"2014";"Elektriciteit";"Bouwjaar 2010";"Bromfiets";"aantal";"411"
"2014";"Elektriciteit";"Bouwjaar 2010";"Brommobiel";"aantal";"0"
"2014";"Elektriciteit";"Bouwjaar 2010";"Overige voertuigen met bromfietskenteken";"aantal";"46"
"2014";"Elektriciteit";"Bouwjaar 2009";"Voertuigen met bromfietskenteken";"aantal";"2632"
"2014";"Elektriciteit";"Bouwjaar 2009";"Snorfiets";"aantal";"2173"
"2014";"Elektriciteit";"Bouwjaar 2009";"Bromfiets";"aantal";"446"
"2014";"Elektriciteit";"Bouwjaar 2009";"Brommobiel";"aantal";"0"
"2014";"Elektriciteit";"Bouwjaar 2009";"Overige voertuigen met bromfietskenteken";"aantal";"13"
"2014";"Elektriciteit";"Bouwjaar 2008";"Voertuigen met bromfietskenteken";"aantal";"1441"
"2014";"Elektriciteit";"Bouwjaar 2008";"Snorfiets";"aantal";"1129"
"2014";"Elektriciteit";"Bouwjaar 2008";"Bromfiets";"aantal";"305"
"2014";"Elektriciteit";"Bouwjaar 2008";"Brommobiel";"aantal";"0"
"2014";"Elektriciteit";"Bouwjaar 2008";"Overige voertuigen met bromfietskenteken";"aantal";"7"
"2014";"Elektriciteit";"Bouwjaar 2007";"Voertuigen met bromfietskenteken";"aantal";"727"
"2014";"Elektriciteit";"Bouwjaar 2007";"Snorfiets";"aantal";"513"
"2014";"Elektriciteit";"Bouwjaar 2007";"Bromfiets";"aantal";"208"
"2014";"Elektriciteit";"Bouwjaar 2007";"Brommobiel";"aantal";"0"
"2014";"Elektriciteit";"Bouwjaar 2007";"Overige voertuigen met bromfietskenteken";"aantal";"6"
"2014";"Elektriciteit";"Bouwjaar 2006";"Voertuigen met bromfietskenteken";"aantal";"293"
"2014";"Elektriciteit";"Bouwjaar 2006";"Snorfiets";"aantal";"284"
"2014";"Elektriciteit";"Bouwjaar 2006";"Bromfiets";"aantal";"5"
"2014";"Elektriciteit";"Bouwjaar 2006";"Brommobiel";"aantal";"0"
"2014";"Elektriciteit";"Bouwjaar 2006";"Overige voertuigen met bromfietskenteken";"aantal";"4"
"2014";"Elektriciteit";"Bouwjaren tot en met 2005";"Voertuigen met bromfietskenteken";"aantal";"1617"
"2014";"Elektriciteit";"Bouwjaren tot en met 2005";"Snorfiets";"aantal";"1490"
"2014";"Elektriciteit";"Bouwjaren tot en met 2005";"Bromfiets";"aantal";"105"
"2014";"Elektriciteit";"Bouwjaren tot en met 2005";"Brommobiel";"aantal";"0"
"2014";"Elektriciteit";"Bouwjaren tot en met 2005";"Overige voertuigen met bromfietskenteken";"aantal";"22"
"2015";"Totaal";"Totaal alle bouwjaren";"Voertuigen met bromfietskenteken";"aantal";"1124795"
"2015";"Totaal";"Totaal alle bouwjaren";"Snorfiets";"aantal";"617800"
"2015";"Totaal";"Totaal alle bouwjaren";"Bromfiets";"aantal";"481749"
"2015";"Totaal";"Totaal alle bouwjaren";"Brommobiel";"aantal";"20328"
"2015";"Totaal";"Totaal alle bouwjaren";"Overige voertuigen met bromfietskenteken";"aantal";"4918"
"2015";"Totaal";"Bouwjaar 2018";"Voertuigen met bromfietskenteken";"aantal";""
"2015";"Totaal";"Bouwjaar 2018";"Snorfiets";"aantal";""
"2015";"Totaal";"Bouwjaar 2018";"Bromfiets";"aantal";""
"2015";"Totaal";"Bouwjaar 2018";"Brommobiel";"aantal";""
"2015";"Totaal";"Bouwjaar 2018";"Overige voertuigen met bromfietskenteken";"aantal";""
"2015";"Totaal";"Bouwjaar 2017";"Voertuigen met bromfietskenteken";"aantal";""
"2015";"Totaal";"Bouwjaar 2017";"Snorfiets";"aantal";""
"2015";"Totaal";"Bouwjaar 2017";"Bromfiets";"aantal";""
"2015";"Totaal";"Bouwjaar 2017";"Brommobiel";"aantal";""
"2015";"Totaal";"Bouwjaar 2017";"Overige voertuigen met bromfietskenteken";"aantal";""
"2015";"Totaal";"Bouwjaar 2016";"Voertuigen met bromfietskenteken";"aantal";""
"2015";"Totaal";"Bouwjaar 2016";"Snorfiets";"aantal";""
"2015";"Totaal";"Bouwjaar 2016";"Bromfiets";"aantal";""
"2015";"Totaal";"Bouwjaar 2016";"Brommobiel";"aantal";""
"2015";"Totaal";"Bouwjaar 2016";"Overige voertuigen met bromfietskenteken";"aantal";""
"2015";"Totaal";"Bouwjaar 2015";"Voertuigen met bromfietskenteken";"aantal";""
"2015";"Totaal";"Bouwjaar 2015";"Snorfiets";"aantal";""
"2015";"Totaal";"Bouwjaar 2015";"Bromfiets";"aantal";""
"2015";"Totaal";"Bouwjaar 2015";"Brommobiel";"aantal";""
"2015";"Totaal";"Bouwjaar 2015";"Overige voertuigen met bromfietskenteken";"aantal";""
"2015";"Totaal";"Bouwjaar 2014";"Voertuigen met bromfietskenteken";"aantal";"62430"
