"Onderwerp";"Voertuigtype";"Perioden";"Eenheid";"Waarde"
"500 - 999 kg";"Speciaal voertuig";"2009";"aantal";"74"
"500 - 999 kg";"Speciaal voertuig";"2010";"aantal";"45"
"500 - 999 kg";"Speciaal voertuig";"2011";"aantal";"28"
"500 - 999 kg";"Speciaal voertuig";"2012";"aantal";"24"
"500 - 999 kg";"Speciaal voertuig";"2013";"aantal";"18"
"500 - 999 kg";"Speciaal voertuig";"2014";"aantal";"18"
"500 - 999 kg";"Speciaal voertuig";"2015";"aantal";"15"
"500 - 999 kg";"Speciaal voertuig";"2016";"aantal";"14"
"500 - 999 kg";"Speciaal voertuig";"2017";"aantal";"13"
"500 - 999 kg";"Speciaal voertuig";"2018";"aantal";"12"
"500 - 999 kg";"Speciaal voertuig";"2019";"aantal";"12"
"500 - 999 kg";"Bus";"2000";"aantal";"0"
"500 - 999 kg";"Bus";"2001";"aantal";"0"
"500 - 999 kg";"Bus";"2002";"aantal";"0"
"500 - 999 kg";"Bus";"2003";"aantal";"0"
"500 - 999 kg";"Bus";"2004";"aantal";"0"
"500 - 999 kg";"Bus";"2005";"aantal";"0"
"500 - 999 kg";"Bus";"2006";"aantal";"0"
"500 - 999 kg";"Bus";"2007";"aantal";"0"
"500 - 999 kg";"Bus";"2008";"aantal";"0"
"500 - 999 kg";"Bus";"2009";"aantal";"0"
"500 - 999 kg";"Bus";"2010";"aantal";"0"
"500 - 999 kg";"Bus";"2011";"aantal";"0"
"500 - 999 kg";"Bus";"2012";"aantal";"0"
"500 - 999 kg";"Bus";"2013";"aantal";"0"
"500 - 999 kg";"Bus";"2014";"aantal";"0"
"500 - 999 kg";"Bus";"2015";"aantal";"0"
"500 - 999 kg";"Bus";"2016";"aantal";"0"
"500 - 999 kg";"Bus";"2017";"aantal";"1"
"500 - 999 kg";"Bus";"2018";"aantal";"0"
"500 - 999 kg";"Bus";"2019";"aantal";"2"
"500 - 999 kg";"Aanhangwagen";"2000";"aantal";""
"500 - 999 kg";"Aanhangwagen";"2001";"aantal";""
"500 - 999 kg";"Aanhangwagen";"2002";"aantal";""
"500 - 999 kg";"Aanhangwagen";"2003";"aantal";""
"500 - 999 kg";"Aanhangwagen";"2004";"aantal";"466163"
"500 - 999 kg";"Aanhangwagen";"2005";"aantal";"493967"
"500 - 999 kg";"Aanhangwagen";"2006";"aantal";"507834"
"500 - 999 kg";"Aanhangwagen";"2007";"aantal";"519377"
"500 - 999 kg";"Aanhangwagen";"2008";"aantal";"526207"
"500 - 999 kg";"Aanhangwagen";"2009";"aantal";"530098"
"500 - 999 kg";"Aanhangwagen";"2010";"aantal";"532938"
"500 - 999 kg";"Aanhangwagen";"2011";"aantal";"534125"
"500 - 999 kg";"Aanhangwagen";"2012";"aantal";"534771"
"500 - 999 kg";"Aanhangwagen";"2013";"aantal";"533206"
"500 - 999 kg";"Aanhangwagen";"2014";"aantal";"530510"
"500 - 999 kg";"Aanhangwagen";"2015";"aantal";"528979"
"500 - 999 kg";"Aanhangwagen";"2016";"aantal";"528957"
"500 - 999 kg";"Aanhangwagen";"2017";"aantal";"530029"
"500 - 999 kg";"Aanhangwagen";"2018";"aantal";"532959"
"500 - 999 kg";"Aanhangwagen";"2019";"aantal";"531524"
"500 - 999 kg";"Oplegger";"2000";"aantal";""
"500 - 999 kg";"Oplegger";"2001";"aantal";""
"500 - 999 kg";"Oplegger";"2002";"aantal";""
"500 - 999 kg";"Oplegger";"2003";"aantal";""
"500 - 999 kg";"Oplegger";"2004";"aantal";"37"
"500 - 999 kg";"Oplegger";"2005";"aantal";"41"
"500 - 999 kg";"Oplegger";"2006";"aantal";"41"
"500 - 999 kg";"Oplegger";"2007";"aantal";"39"
"500 - 999 kg";"Oplegger";"2008";"aantal";"54"
"500 - 999 kg";"Oplegger";"2009";"aantal";"58"
"500 - 999 kg";"Oplegger";"2010";"aantal";"63"
"500 - 999 kg";"Oplegger";"2011";"aantal";"60"
"500 - 999 kg";"Oplegger";"2012";"aantal";"66"
"500 - 999 kg";"Oplegger";"2013";"aantal";"74"
"500 - 999 kg";"Oplegger";"2014";"aantal";"77"
"500 - 999 kg";"Oplegger";"2015";"aantal";"82"
"500 - 999 kg";"Oplegger";"2016";"aantal";"84"
"500 - 999 kg";"Oplegger";"2017";"aantal";"87"
"500 - 999 kg";"Oplegger";"2018";"aantal";"93"
"500 - 999 kg";"Oplegger";"2019";"aantal";"102"
"1000 - 1499 kg";"Totaal bedrijfsvoertuigen";"2000";"aantal";"248929"
"1000 - 1499 kg";"Totaal bedrijfsvoertuigen";"2001";"aantal";"271028"
"1000 - 1499 kg";"Totaal bedrijfsvoertuigen";"2002";"aantal";"288800"
"1000 - 1499 kg";"Totaal bedrijfsvoertuigen";"2003";"aantal";"302995"
"1000 - 1499 kg";"Totaal bedrijfsvoertuigen";"2004";"aantal";"402234"
"1000 - 1499 kg";"Totaal bedrijfsvoertuigen";"2005";"aantal";"429708"
"1000 - 1499 kg";"Totaal bedrijfsvoertuigen";"2006";"aantal";"435191"
"1000 - 1499 kg";"Totaal bedrijfsvoertuigen";"2007";"aantal";"441392"
"1000 - 1499 kg";"Totaal bedrijfsvoertuigen";"2008";"aantal";"452792"
"1000 - 1499 kg";"Totaal bedrijfsvoertuigen";"2009";"aantal";"464881"
"1000 - 1499 kg";"Totaal bedrijfsvoertuigen";"2010";"aantal";"470002"
"1000 - 1499 kg";"Totaal bedrijfsvoertuigen";"2011";"aantal";"471471"
"1000 - 1499 kg";"Totaal bedrijfsvoertuigen";"2012";"aantal";"470588"
"1000 - 1499 kg";"Totaal bedrijfsvoertuigen";"2013";"aantal";"466279"
"1000 - 1499 kg";"Totaal bedrijfsvoertuigen";"2014";"aantal";"462842"
"1000 - 1499 kg";"Totaal bedrijfsvoertuigen";"2015";"aantal";"465925"
"1000 - 1499 kg";"Totaal bedrijfsvoertuigen";"2016";"aantal";"472820"
"1000 - 1499 kg";"Totaal bedrijfsvoertuigen";"2017";"aantal";"482433"
"1000 - 1499 kg";"Totaal bedrijfsvoertuigen";"2018";"aantal";"493353"
"1000 - 1499 kg";"Totaal bedrijfsvoertuigen";"2019";"aantal";"501509"
"1000 - 1499 kg";"Bestelauto";"2000";"aantal";"248013"
"1000 - 1499 kg";"Bestelauto";"2001";"aantal";"270185"
"1000 - 1499 kg";"Bestelauto";"2002";"aantal";"288012"
"1000 - 1499 kg";"Bestelauto";"2003";"aantal";"302236"
"1000 - 1499 kg";"Bestelauto";"2004";"aantal";"316358"
"1000 - 1499 kg";"Bestelauto";"2005";"aantal";"328780"
"1000 - 1499 kg";"Bestelauto";"2006";"aantal";"321072"
"1000 - 1499 kg";"Bestelauto";"2007";"aantal";"315590"
"1000 - 1499 kg";"Bestelauto";"2008";"aantal";"315988"
"1000 - 1499 kg";"Bestelauto";"2009";"aantal";"318004"
"1000 - 1499 kg";"Bestelauto";"2010";"aantal";"314794"
"1000 - 1499 kg";"Bestelauto";"2011";"aantal";"309306"
"1000 - 1499 kg";"Bestelauto";"2012";"aantal";"302119"
"1000 - 1499 kg";"Bestelauto";"2013";"aantal";"293003"
"1000 - 1499 kg";"Bestelauto";"2014";"aantal";"286487"
"1000 - 1499 kg";"Bestelauto";"2015";"aantal";"286552"
"1000 - 1499 kg";"Bestelauto";"2016";"aantal";"290279"
"1000 - 1499 kg";"Bestelauto";"2017";"aantal";"296565"
"1000 - 1499 kg";"Bestelauto";"2018";"aantal";"303611"
"1000 - 1499 kg";"Bestelauto";"2019";"aantal";"308767"
"1000 - 1499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2000";"aantal";"8"
"1000 - 1499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2001";"aantal";"10"
"1000 - 1499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2002";"aantal";"7"
"1000 - 1499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2003";"aantal";"10"
"1000 - 1499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2004";"aantal";"9"
"1000 - 1499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2005";"aantal";"9"
"1000 - 1499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2006";"aantal";"11"
"1000 - 1499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2007";"aantal";"10"
"1000 - 1499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2008";"aantal";"11"
"1000 - 1499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2009";"aantal";"10"
"1000 - 1499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2010";"aantal";"11"
"1000 - 1499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2011";"aantal";"10"
"1000 - 1499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2012";"aantal";"9"
"1000 - 1499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2013";"aantal";"9"
"1000 - 1499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2014";"aantal";"8"
"1000 - 1499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2015";"aantal";"8"
"1000 - 1499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2016";"aantal";"7"
"1000 - 1499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2017";"aantal";"5"
"1000 - 1499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2018";"aantal";"5"
"1000 - 1499 kg";"Vrachtauto (excl. trekker voor oplegger)";"2019";"aantal";"5"
"1000 - 1499 kg";"Trekker voor oplegger";"2000";"aantal";"8"
"1000 - 1499 kg";"Trekker voor oplegger";"2001";"aantal";"8"
"1000 - 1499 kg";"Trekker voor oplegger";"2002";"aantal";"7"
"1000 - 1499 kg";"Trekker voor oplegger";"2003";"aantal";"8"
"1000 - 1499 kg";"Trekker voor oplegger";"2004";"aantal";"8"
"1000 - 1499 kg";"Trekker voor oplegger";"2005";"aantal";"7"
"1000 - 1499 kg";"Trekker voor oplegger";"2006";"aantal";"6"
"1000 - 1499 kg";"Trekker voor oplegger";"2007";"aantal";"5"
"1000 - 1499 kg";"Trekker voor oplegger";"2008";"aantal";"6"
"1000 - 1499 kg";"Trekker voor oplegger";"2009";"aantal";"7"
"1000 - 1499 kg";"Trekker voor oplegger";"2010";"aantal";"7"
"1000 - 1499 kg";"Trekker voor oplegger";"2011";"aantal";"10"
"1000 - 1499 kg";"Trekker voor oplegger";"2012";"aantal";"9"
"1000 - 1499 kg";"Trekker voor oplegger";"2013";"aantal";"10"
"1000 - 1499 kg";"Trekker voor oplegger";"2014";"aantal";"10"
"1000 - 1499 kg";"Trekker voor oplegger";"2015";"aantal";"11"
"1000 - 1499 kg";"Trekker voor oplegger";"2016";"aantal";"10"
"1000 - 1499 kg";"Trekker voor oplegger";"2017";"aantal";"11"
"1000 - 1499 kg";"Trekker voor oplegger";"2018";"aantal";"10"
"1000 - 1499 kg";"Trekker voor oplegger";"2019";"aantal";"10"
"1000 - 1499 kg";"Speciaal voertuig";"2000";"aantal";"896"
"1000 - 1499 kg";"Speciaal voertuig";"2001";"aantal";"821"
"1000 - 1499 kg";"Speciaal voertuig";"2002";"aantal";"770"
"1000 - 1499 kg";"Speciaal voertuig";"2003";"aantal";"737"
"1000 - 1499 kg";"Speciaal voertuig";"2004";"aantal";"669"
"1000 - 1499 kg";"Speciaal voertuig";"2005";"aantal";"625"
"1000 - 1499 kg";"Speciaal voertuig";"2006";"aantal";"593"
"1000 - 1499 kg";"Speciaal voertuig";"2007";"aantal";"564"
"1000 - 1499 kg";"Speciaal voertuig";"2008";"aantal";"536"
"1000 - 1499 kg";"Speciaal voertuig";"2009";"aantal";"545"
"1000 - 1499 kg";"Speciaal voertuig";"2010";"aantal";"542"
"1000 - 1499 kg";"Speciaal voertuig";"2011";"aantal";"519"
"1000 - 1499 kg";"Speciaal voertuig";"2012";"aantal";"504"
"1000 - 1499 kg";"Speciaal voertuig";"2013";"aantal";"493"
"1000 - 1499 kg";"Speciaal voertuig";"2014";"aantal";"467"
"1000 - 1499 kg";"Speciaal voertuig";"2015";"aantal";"449"
"1000 - 1499 kg";"Speciaal voertuig";"2016";"aantal";"438"
"1000 - 1499 kg";"Speciaal voertuig";"2017";"aantal";"431"
"1000 - 1499 kg";"Speciaal voertuig";"2018";"aantal";"424"
"1000 - 1499 kg";"Speciaal voertuig";"2019";"aantal";"429"
"1000 - 1499 kg";"Bus";"2000";"aantal";"4"
"1000 - 1499 kg";"Bus";"2001";"aantal";"4"
"1000 - 1499 kg";"Bus";"2002";"aantal";"4"
"1000 - 1499 kg";"Bus";"2003";"aantal";"4"
"1000 - 1499 kg";"Bus";"2004";"aantal";"5"
"1000 - 1499 kg";"Bus";"2005";"aantal";"5"
"1000 - 1499 kg";"Bus";"2006";"aantal";"6"
"1000 - 1499 kg";"Bus";"2007";"aantal";"5"
"1000 - 1499 kg";"Bus";"2008";"aantal";"4"
"1000 - 1499 kg";"Bus";"2009";"aantal";"4"
"1000 - 1499 kg";"Bus";"2010";"aantal";"3"
"1000 - 1499 kg";"Bus";"2011";"aantal";"3"
"1000 - 1499 kg";"Bus";"2012";"aantal";"3"
"1000 - 1499 kg";"Bus";"2013";"aantal";"2"
"1000 - 1499 kg";"Bus";"2014";"aantal";"3"
"1000 - 1499 kg";"Bus";"2015";"aantal";"3"
"1000 - 1499 kg";"Bus";"2016";"aantal";"2"
"1000 - 1499 kg";"Bus";"2017";"aantal";"4"
"1000 - 1499 kg";"Bus";"2018";"aantal";"3"
"1000 - 1499 kg";"Bus";"2019";"aantal";"6"
"1000 - 1499 kg";"Aanhangwagen";"2000";"aantal";""
"1000 - 1499 kg";"Aanhangwagen";"2001";"aantal";""
"1000 - 1499 kg";"Aanhangwagen";"2002";"aantal";""
"1000 - 1499 kg";"Aanhangwagen";"2003";"aantal";""
"1000 - 1499 kg";"Aanhangwagen";"2004";"aantal";"84839"
"1000 - 1499 kg";"Aanhangwagen";"2005";"aantal";"99889"
"1000 - 1499 kg";"Aanhangwagen";"2006";"aantal";"113057"
"1000 - 1499 kg";"Aanhangwagen";"2007";"aantal";"124730"
"1000 - 1499 kg";"Aanhangwagen";"2008";"aantal";"135705"
"1000 - 1499 kg";"Aanhangwagen";"2009";"aantal";"145705"
"1000 - 1499 kg";"Aanhangwagen";"2010";"aantal";"154000"
"1000 - 1499 kg";"Aanhangwagen";"2011";"aantal";"160947"
"1000 - 1499 kg";"Aanhangwagen";"2012";"aantal";"167234"
"1000 - 1499 kg";"Aanhangwagen";"2013";"aantal";"172024"
"1000 - 1499 kg";"Aanhangwagen";"2014";"aantal";"175087"
"1000 - 1499 kg";"Aanhangwagen";"2015";"aantal";"178089"
"1000 - 1499 kg";"Aanhangwagen";"2016";"aantal";"181246"
"1000 - 1499 kg";"Aanhangwagen";"2017";"aantal";"184544"
"1000 - 1499 kg";"Aanhangwagen";"2018";"aantal";"188420"
"1000 - 1499 kg";"Aanhangwagen";"2019";"aantal";"191389"
"1000 - 1499 kg";"Oplegger";"2000";"aantal";""
"1000 - 1499 kg";"Oplegger";"2001";"aantal";""
"1000 - 1499 kg";"Oplegger";"2002";"aantal";""
"1000 - 1499 kg";"Oplegger";"2003";"aantal";""
"1000 - 1499 kg";"Oplegger";"2004";"aantal";"346"
"1000 - 1499 kg";"Oplegger";"2005";"aantal";"393"
"1000 - 1499 kg";"Oplegger";"2006";"aantal";"446"
"1000 - 1499 kg";"Oplegger";"2007";"aantal";"488"
"1000 - 1499 kg";"Oplegger";"2008";"aantal";"542"
"1000 - 1499 kg";"Oplegger";"2009";"aantal";"606"
"1000 - 1499 kg";"Oplegger";"2010";"aantal";"645"
"1000 - 1499 kg";"Oplegger";"2011";"aantal";"676"
"1000 - 1499 kg";"Oplegger";"2012";"aantal";"710"
"1000 - 1499 kg";"Oplegger";"2013";"aantal";"738"
"1000 - 1499 kg";"Oplegger";"2014";"aantal";"780"
"1000 - 1499 kg";"Oplegger";"2015";"aantal";"813"
"1000 - 1499 kg";"Oplegger";"2016";"aantal";"838"
"1000 - 1499 kg";"Oplegger";"2017";"aantal";"873"
"1000 - 1499 kg";"Oplegger";"2018";"aantal";"880"
"1000 - 1499 kg";"Oplegger";"2019";"aantal";"903"
"1500 - 1999 kg";"Totaal bedrijfsvoertuigen";"2000";"aantal";"297277"
"1500 - 1999 kg";"Totaal bedrijfsvoertuigen";"2001";"aantal";"338372"
"1500 - 1999 kg";"Totaal bedrijfsvoertuigen";"2002";"aantal";"366853"
"1500 - 1999 kg";"Totaal bedrijfsvoertuigen";"2003";"aantal";"395297"
"1500 - 1999 kg";"Totaal bedrijfsvoertuigen";"2004";"aantal";"423469"
"1500 - 1999 kg";"Totaal bedrijfsvoertuigen";"2005";"aantal";"442287"
"1500 - 1999 kg";"Totaal bedrijfsvoertuigen";"2006";"aantal";"430698"
"1500 - 1999 kg";"Totaal bedrijfsvoertuigen";"2007";"aantal";"427646"
"1500 - 1999 kg";"Totaal bedrijfsvoertuigen";"2008";"aantal";"439421"
"1500 - 1999 kg";"Totaal bedrijfsvoertuigen";"2009";"aantal";"449135"
"1500 - 1999 kg";"Totaal bedrijfsvoertuigen";"2010";"aantal";"447810"
"1500 - 1999 kg";"Totaal bedrijfsvoertuigen";"2011";"aantal";"441539"
"1500 - 1999 kg";"Totaal bedrijfsvoertuigen";"2012";"aantal";"434125"
"1500 - 1999 kg";"Totaal bedrijfsvoertuigen";"2013";"aantal";"419210"
"1500 - 1999 kg";"Totaal bedrijfsvoertuigen";"2014";"aantal";"404469"
"1500 - 1999 kg";"Totaal bedrijfsvoertuigen";"2015";"aantal";"398158"
"1500 - 1999 kg";"Totaal bedrijfsvoertuigen";"2016";"aantal";"398428"
"1500 - 1999 kg";"Totaal bedrijfsvoertuigen";"2017";"aantal";"403291"
"1500 - 1999 kg";"Totaal bedrijfsvoertuigen";"2018";"aantal";"411467"
"1500 - 1999 kg";"Totaal bedrijfsvoertuigen";"2019";"aantal";"419231"
"1500 - 1999 kg";"Bestelauto";"2000";"aantal";"292904"
"1500 - 1999 kg";"Bestelauto";"2001";"aantal";"333794"
"1500 - 1999 kg";"Bestelauto";"2002";"aantal";"362044"
"1500 - 1999 kg";"Bestelauto";"2003";"aantal";"390238"
"1500 - 1999 kg";"Bestelauto";"2004";"aantal";"412254"
"1500 - 1999 kg";"Bestelauto";"2005";"aantal";"429853"
"1500 - 1999 kg";"Bestelauto";"2006";"aantal";"416805"
"1500 - 1999 kg";"Bestelauto";"2007";"aantal";"412815"
"1500 - 1999 kg";"Bestelauto";"2008";"aantal";"423619"
"1500 - 1999 kg";"Bestelauto";"2009";"aantal";"432157"
"1500 - 1999 kg";"Bestelauto";"2010";"aantal";"430244"
"1500 - 1999 kg";"Bestelauto";"2011";"aantal";"423570"
"1500 - 1999 kg";"Bestelauto";"2012";"aantal";"415640"
"1500 - 1999 kg";"Bestelauto";"2013";"aantal";"400159"
"1500 - 1999 kg";"Bestelauto";"2014";"aantal";"385083"
"1500 - 1999 kg";"Bestelauto";"2015";"aantal";"378389"
"1500 - 1999 kg";"Bestelauto";"2016";"aantal";"378317"
"1500 - 1999 kg";"Bestelauto";"2017";"aantal";"382723"
"1500 - 1999 kg";"Bestelauto";"2018";"aantal";"390362"
"1500 - 1999 kg";"Bestelauto";"2019";"aantal";"397555"
"1500 - 1999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2000";"aantal";"140"
"1500 - 1999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2001";"aantal";"115"
"1500 - 1999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2002";"aantal";"117"
"1500 - 1999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2003";"aantal";"119"
"1500 - 1999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2004";"aantal";"104"
"1500 - 1999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2005";"aantal";"104"
"1500 - 1999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2006";"aantal";"106"
"1500 - 1999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2007";"aantal";"99"
"1500 - 1999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2008";"aantal";"93"
"1500 - 1999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2009";"aantal";"87"
"1500 - 1999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2010";"aantal";"88"
"1500 - 1999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2011";"aantal";"81"
"1500 - 1999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2012";"aantal";"74"
"1500 - 1999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2013";"aantal";"79"
"1500 - 1999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2014";"aantal";"70"
"1500 - 1999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2015";"aantal";"68"
"1500 - 1999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2016";"aantal";"52"
"1500 - 1999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2017";"aantal";"53"
"1500 - 1999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2018";"aantal";"53"
"1500 - 1999 kg";"Vrachtauto (excl. trekker voor oplegger)";"2019";"aantal";"52"
"1500 - 1999 kg";"Trekker voor oplegger";"2000";"aantal";"170"
"1500 - 1999 kg";"Trekker voor oplegger";"2001";"aantal";"225"
"1500 - 1999 kg";"Trekker voor oplegger";"2002";"aantal";"263"
"1500 - 1999 kg";"Trekker voor oplegger";"2003";"aantal";"308"
"1500 - 1999 kg";"Trekker voor oplegger";"2004";"aantal";"359"
"1500 - 1999 kg";"Trekker voor oplegger";"2005";"aantal";"396"
"1500 - 1999 kg";"Trekker voor oplegger";"2006";"aantal";"448"
"1500 - 1999 kg";"Trekker voor oplegger";"2007";"aantal";"502"
"1500 - 1999 kg";"Trekker voor oplegger";"2008";"aantal";"610"
"1500 - 1999 kg";"Trekker voor oplegger";"2009";"aantal";"748"
"1500 - 1999 kg";"Trekker voor oplegger";"2010";"aantal";"847"
"1500 - 1999 kg";"Trekker voor oplegger";"2011";"aantal";"921"
"1500 - 1999 kg";"Trekker voor oplegger";"2012";"aantal";"1022"
"1500 - 1999 kg";"Trekker voor oplegger";"2013";"aantal";"1164"
"1500 - 1999 kg";"Trekker voor oplegger";"2014";"aantal";"1328"
"1500 - 1999 kg";"Trekker voor oplegger";"2015";"aantal";"1402"
"1500 - 1999 kg";"Trekker voor oplegger";"2016";"aantal";"1581"
"1500 - 1999 kg";"Trekker voor oplegger";"2017";"aantal";"1725"
"1500 - 1999 kg";"Trekker voor oplegger";"2018";"aantal";"1871"
"1500 - 1999 kg";"Trekker voor oplegger";"2019";"aantal";"1978"
"1500 - 1999 kg";"Speciaal voertuig";"2000";"aantal";"4044"
"1500 - 1999 kg";"Speciaal voertuig";"2001";"aantal";"4223"
"1500 - 1999 kg";"Speciaal voertuig";"2002";"aantal";"4417"
"1500 - 1999 kg";"Speciaal voertuig";"2003";"aantal";"4624"
"1500 - 1999 kg";"Speciaal voertuig";"2004";"aantal";"4620"
"1500 - 1999 kg";"Speciaal voertuig";"2005";"aantal";"4697"
"1500 - 1999 kg";"Speciaal voertuig";"2006";"aantal";"5401"
"1500 - 1999 kg";"Speciaal voertuig";"2007";"aantal";"5687"
"1500 - 1999 kg";"Speciaal voertuig";"2008";"aantal";"5931"
"1500 - 1999 kg";"Speciaal voertuig";"2009";"aantal";"6274"
"1500 - 1999 kg";"Speciaal voertuig";"2010";"aantal";"6327"
"1500 - 1999 kg";"Speciaal voertuig";"2011";"aantal";"6182"
"1500 - 1999 kg";"Speciaal voertuig";"2012";"aantal";"6044"
"1500 - 1999 kg";"Speciaal voertuig";"2013";"aantal";"5941"
"1500 - 1999 kg";"Speciaal voertuig";"2014";"aantal";"5699"
"1500 - 1999 kg";"Speciaal voertuig";"2015";"aantal";"5533"
"1500 - 1999 kg";"Speciaal voertuig";"2016";"aantal";"5323"
"1500 - 1999 kg";"Speciaal voertuig";"2017";"aantal";"5131"
"1500 - 1999 kg";"Speciaal voertuig";"2018";"aantal";"4927"
"1500 - 1999 kg";"Speciaal voertuig";"2019";"aantal";"4807"
"1500 - 1999 kg";"Bus";"2000";"aantal";"19"
"1500 - 1999 kg";"Bus";"2001";"aantal";"15"
"1500 - 1999 kg";"Bus";"2002";"aantal";"12"
"1500 - 1999 kg";"Bus";"2003";"aantal";"8"
"1500 - 1999 kg";"Bus";"2004";"aantal";"6"
"1500 - 1999 kg";"Bus";"2005";"aantal";"5"
"1500 - 1999 kg";"Bus";"2006";"aantal";"5"
"1500 - 1999 kg";"Bus";"2007";"aantal";"6"
"1500 - 1999 kg";"Bus";"2008";"aantal";"5"
"1500 - 1999 kg";"Bus";"2009";"aantal";"4"
"1500 - 1999 kg";"Bus";"2010";"aantal";"3"
"1500 - 1999 kg";"Bus";"2011";"aantal";"3"
"1500 - 1999 kg";"Bus";"2012";"aantal";"3"
"1500 - 1999 kg";"Bus";"2013";"aantal";"2"
"1500 - 1999 kg";"Bus";"2014";"aantal";"1"
"1500 - 1999 kg";"Bus";"2015";"aantal";"1"
"1500 - 1999 kg";"Bus";"2016";"aantal";"1"
"1500 - 1999 kg";"Bus";"2017";"aantal";"2"
"1500 - 1999 kg";"Bus";"2018";"aantal";"2"
"1500 - 1999 kg";"Bus";"2019";"aantal";"2"
"1500 - 1999 kg";"Aanhangwagen";"2000";"aantal";""
"1500 - 1999 kg";"Aanhangwagen";"2001";"aantal";""
"1500 - 1999 kg";"Aanhangwagen";"2002";"aantal";""
"1500 - 1999 kg";"Aanhangwagen";"2003";"aantal";""
"1500 - 1999 kg";"Aanhangwagen";"2004";"aantal";"5492"
"1500 - 1999 kg";"Aanhangwagen";"2005";"aantal";"6489"
"1500 - 1999 kg";"Aanhangwagen";"2006";"aantal";"7115"
"1500 - 1999 kg";"Aanhangwagen";"2007";"aantal";"7655"
"1500 - 1999 kg";"Aanhangwagen";"2008";"aantal";"8157"
"1500 - 1999 kg";"Aanhangwagen";"2009";"aantal";"8742"
"1500 - 1999 kg";"Aanhangwagen";"2010";"aantal";"9111"
"1500 - 1999 kg";"Aanhangwagen";"2011";"aantal";"9528"
"1500 - 1999 kg";"Aanhangwagen";"2012";"aantal";"10011"
"1500 - 1999 kg";"Aanhangwagen";"2013";"aantal";"10522"
"1500 - 1999 kg";"Aanhangwagen";"2014";"aantal";"10924"
"1500 - 1999 kg";"Aanhangwagen";"2015";"aantal";"11362"
"1500 - 1999 kg";"Aanhangwagen";"2016";"aantal";"11712"
"1500 - 1999 kg";"Aanhangwagen";"2017";"aantal";"12171"
