"Perioden";"Voertuigtype";"Onderwerp";"";""
"2010";"Trekker voor oplegger";"6500 - 6999 kg";"aantal";"12206"
"2010";"Trekker voor oplegger";"7000 - 7499 kg";"aantal";"27894"
"2010";"Trekker voor oplegger";"7500 - 7999 kg";"aantal";"12002"
"2010";"Trekker voor oplegger";"8000 - 8499 kg";"aantal";"6635"
"2010";"Trekker voor oplegger";"8500 - 8999 kg";"aantal";"2369"
"2010";"Trekker voor oplegger";"9000 - 9499 kg";"aantal";"572"
"2010";"Trekker voor oplegger";"9500 - 9999 kg";"aantal";"354"
"2010";"Trekker voor oplegger";"10 000 - 10 499 kg";"aantal";"186"
"2010";"Trekker voor oplegger";"10 500 - 10 999 kg";"aantal";"144"
"2010";"Trekker voor oplegger";"11 000 - 11 499 kg";"aantal";"157"
"2010";"Trekker voor oplegger";"11 500 - 11 999 kg";"aantal";"133"
"2010";"Trekker voor oplegger";"12 000 - 12 499 kg";"aantal";"98"
"2010";"Trekker voor oplegger";"12 500 - 12 999 kg";"aantal";"81"
"2010";"Trekker voor oplegger";"13 000 - 13 499 kg";"aantal";"80"
"2010";"Trekker voor oplegger";"13 500 - 13 999 kg";"aantal";"71"
"2010";"Trekker voor oplegger";"14 000 - 14 499 kg";"aantal";"49"
"2010";"Trekker voor oplegger";"14 500 - 14 999 kg";"aantal";"50"
"2010";"Trekker voor oplegger";"15 000 - 15 499 kg";"aantal";"39"
"2010";"Trekker voor oplegger";"15 500 - 15 999 kg";"aantal";"36"
"2010";"Trekker voor oplegger";"16 000 - 19 999 kg";"aantal";"192"
"2010";"Trekker voor oplegger";"20 000 - 24 999 kg";"aantal";"93"
"2010";"Trekker voor oplegger";"25 000 - 29 999 kg";"aantal";"53"
"2010";"Trekker voor oplegger";"30 000 kg en meer";"aantal";"11"
"2010";"Trekker voor oplegger";"Leeggewicht onbekend";"aantal";"1"
"2010";"Speciaal voertuig";"||Totaal";"aantal";"65294"
"2010";"Speciaal voertuig";"Benzine";"aantal";"3284"
"2010";"Speciaal voertuig";"Diesel";"aantal";"60009"
"2010";"Speciaal voertuig";"LPG";"aantal";"1984"
"2010";"Speciaal voertuig";"Elektriciteit";"aantal";"2"
"2010";"Speciaal voertuig";"CNG";"aantal";"15"
"2010";"Speciaal voertuig";"Geen/overige/onbekende brandstof";"aantal";"0"
"2010";"Speciaal voertuig";"||Totaal";"aantal";"65294"
"2010";"Speciaal voertuig";"< 500 kg";"aantal";"1"
"2010";"Speciaal voertuig";"500 - 999 kg";"aantal";"45"
"2010";"Speciaal voertuig";"1000 - 1499 kg";"aantal";"542"
"2010";"Speciaal voertuig";"1500 - 1999 kg";"aantal";"6327"
"2010";"Speciaal voertuig";"2000 - 2499 kg";"aantal";"16345"
"2010";"Speciaal voertuig";"2500 - 2999 kg";"aantal";"16938"
"2010";"Speciaal voertuig";"3000 - 3499 kg";"aantal";"6014"
"2010";"Speciaal voertuig";"3500 - 3999 kg";"aantal";"1230"
"2010";"Speciaal voertuig";"4000 - 4499 kg";"aantal";"1102"
"2010";"Speciaal voertuig";"4500 - 4999 kg";"aantal";"965"
"2010";"Speciaal voertuig";"5000 - 5499 kg";"aantal";"699"
"2010";"Speciaal voertuig";"5500 - 5999 kg";"aantal";"735"
"2010";"Speciaal voertuig";"6000 - 6499 kg";"aantal";"635"
"2010";"Speciaal voertuig";"6500 - 6999 kg";"aantal";"615"
"2010";"Speciaal voertuig";"7000 - 7499 kg";"aantal";"605"
"2010";"Speciaal voertuig";"7500 - 7999 kg";"aantal";"559"
"2010";"Speciaal voertuig";"8000 - 8499 kg";"aantal";"574"
"2010";"Speciaal voertuig";"8500 - 8999 kg";"aantal";"568"
"2010";"Speciaal voertuig";"9000 - 9499 kg";"aantal";"490"
"2010";"Speciaal voertuig";"9500 - 9999 kg";"aantal";"468"
"2010";"Speciaal voertuig";"10 000 - 10 499 kg";"aantal";"478"
"2010";"Speciaal voertuig";"10 500 - 10 999 kg";"aantal";"460"
"2010";"Speciaal voertuig";"11 000 - 11 499 kg";"aantal";"491"
"2010";"Speciaal voertuig";"11 500 - 11 999 kg";"aantal";"504"
"2010";"Speciaal voertuig";"12 000 - 12 499 kg";"aantal";"486"
"2010";"Speciaal voertuig";"12 500 - 12 999 kg";"aantal";"461"
"2010";"Speciaal voertuig";"13 000 - 13 499 kg";"aantal";"553"
"2010";"Speciaal voertuig";"13 500 - 13 999 kg";"aantal";"586"
"2010";"Speciaal voertuig";"14 000 - 14 499 kg";"aantal";"608"
"2010";"Speciaal voertuig";"14 500 - 14 999 kg";"aantal";"575"
"2010";"Speciaal voertuig";"15 000 - 15 499 kg";"aantal";"386"
"2010";"Speciaal voertuig";"15 500 - 15 999 kg";"aantal";"256"
"2010";"Speciaal voertuig";"16 000 - 19 999 kg";"aantal";"904"
"2010";"Speciaal voertuig";"20 000 - 24 999 kg";"aantal";"699"
"2010";"Speciaal voertuig";"25 000 - 29 999 kg";"aantal";"177"
"2010";"Speciaal voertuig";"30 000 kg en meer";"aantal";"2200"
"2010";"Speciaal voertuig";"Leeggewicht onbekend";"aantal";"13"
"2010";"Bus";"||Totaal";"aantal";"11634"
"2010";"Bus";"Benzine";"aantal";"31"
"2010";"Bus";"Diesel";"aantal";"11017"
"2010";"Bus";"LPG";"aantal";"85"
"2010";"Bus";"Elektriciteit";"aantal";"57"
"2010";"Bus";"CNG";"aantal";"444"
"2010";"Bus";"Geen/overige/onbekende brandstof";"aantal";"0"
"2010";"Bus";"||Totaal";"aantal";"11634"
"2010";"Bus";"< 500 kg";"aantal";"0"
"2010";"Bus";"500 - 999 kg";"aantal";"0"
"2010";"Bus";"1000 - 1499 kg";"aantal";"3"
"2010";"Bus";"1500 - 1999 kg";"aantal";"3"
"2010";"Bus";"2000 - 2499 kg";"aantal";"85"
"2010";"Bus";"2500 - 2999 kg";"aantal";"254"
"2010";"Bus";"3000 - 3499 kg";"aantal";"345"
"2010";"Bus";"3500 - 3999 kg";"aantal";"134"
"2010";"Bus";"4000 - 4499 kg";"aantal";"60"
"2010";"Bus";"4500 - 4999 kg";"aantal";"83"
"2010";"Bus";"5000 - 5499 kg";"aantal";"68"
"2010";"Bus";"5500 - 5999 kg";"aantal";"44"
"2010";"Bus";"6000 - 6499 kg";"aantal";"47"
"2010";"Bus";"6500 - 6999 kg";"aantal";"31"
"2010";"Bus";"7000 - 7499 kg";"aantal";"49"
"2010";"Bus";"7500 - 7999 kg";"aantal";"124"
"2010";"Bus";"8000 - 8499 kg";"aantal";"85"
"2010";"Bus";"8500 - 8999 kg";"aantal";"2004"
"2010";"Bus";"9000 - 9499 kg";"aantal";"294"
"2010";"Bus";"9500 - 9999 kg";"aantal";"152"
"2010";"Bus";"10 000 - 10 499 kg";"aantal";"252"
"2010";"Bus";"10 500 - 10 999 kg";"aantal";"819"
"2010";"Bus";"11 000 - 11 499 kg";"aantal";"1249"
"2010";"Bus";"11 500 - 11 999 kg";"aantal";"875"
"2010";"Bus";"12 000 - 12 499 kg";"aantal";"927"
"2010";"Bus";"12 500 - 12 999 kg";"aantal";"588"
"2010";"Bus";"13 000 - 13 499 kg";"aantal";"728"
"2010";"Bus";"13 500 - 13 999 kg";"aantal";"342"
"2010";"Bus";"14 000 - 14 499 kg";"aantal";"233"
"2010";"Bus";"14 500 - 14 999 kg";"aantal";"117"
"2010";"Bus";"15 000 - 15 499 kg";"aantal";"250"
"2010";"Bus";"15 500 - 15 999 kg";"aantal";"241"
"2010";"Bus";"16 000 - 19 999 kg";"aantal";"1117"
"2010";"Bus";"20 000 - 24 999 kg";"aantal";"31"
"2010";"Bus";"25 000 - 29 999 kg";"aantal";"0"
"2010";"Bus";"30 000 kg en meer";"aantal";"0"
"2010";"Bus";"Leeggewicht onbekend";"aantal";"0"
"2010";"Aanhangwagen";"||Totaal";"aantal";"924118"
"2010";"Aanhangwagen";"Benzine";"aantal";""
"2010";"Aanhangwagen";"Diesel";"aantal";""
"2010";"Aanhangwagen";"LPG";"aantal";""
"2010";"Aanhangwagen";"Elektriciteit";"aantal";""
"2010";"Aanhangwagen";"CNG";"aantal";""
"2010";"Aanhangwagen";"Geen/overige/onbekende brandstof";"aantal";"924118"
"2010";"Aanhangwagen";"||Totaal";"aantal";"924118"
"2010";"Aanhangwagen";"< 500 kg";"aantal";"198686"
"2010";"Aanhangwagen";"500 - 999 kg";"aantal";"532938"
"2010";"Aanhangwagen";"1000 - 1499 kg";"aantal";"154000"
"2010";"Aanhangwagen";"1500 - 1999 kg";"aantal";"9111"
"2010";"Aanhangwagen";"2000 - 2499 kg";"aantal";"2807"
"2010";"Aanhangwagen";"2500 - 2999 kg";"aantal";"1730"
"2010";"Aanhangwagen";"3000 - 3499 kg";"aantal";"2368"
"2010";"Aanhangwagen";"3500 - 3999 kg";"aantal";"2681"
"2010";"Aanhangwagen";"4000 - 4499 kg";"aantal";"2075"
"2010";"Aanhangwagen";"4500 - 4999 kg";"aantal";"2980"
"2010";"Aanhangwagen";"5000 - 5499 kg";"aantal";"3400"
"2010";"Aanhangwagen";"5500 - 5999 kg";"aantal";"2551"
"2010";"Aanhangwagen";"6000 - 6499 kg";"aantal";"2289"
"2010";"Aanhangwagen";"6500 - 6999 kg";"aantal";"2158"
"2010";"Aanhangwagen";"7000 - 7499 kg";"aantal";"1197"
"2010";"Aanhangwagen";"7500 - 7999 kg";"aantal";"639"
"2010";"Aanhangwagen";"8000 - 8499 kg";"aantal";"420"
"2010";"Aanhangwagen";"8500 - 8999 kg";"aantal";"388"
"2010";"Aanhangwagen";"9000 - 9499 kg";"aantal";"279"
"2010";"Aanhangwagen";"9500 - 9999 kg";"aantal";"235"
"2010";"Aanhangwagen";"10 000 - 10 499 kg";"aantal";"139"
"2010";"Aanhangwagen";"10 500 - 10 999 kg";"aantal";"89"
"2010";"Aanhangwagen";"11 000 - 11 499 kg";"aantal";"76"
"2010";"Aanhangwagen";"11 500 - 11 999 kg";"aantal";"55"
"2010";"Aanhangwagen";"12 000 - 12 499 kg";"aantal";"35"
"2010";"Aanhangwagen";"12 500 - 12 999 kg";"aantal";"43"
"2010";"Aanhangwagen";"13 000 - 13 499 kg";"aantal";"44"
"2010";"Aanhangwagen";"13 500 - 13 999 kg";"aantal";"64"
"2010";"Aanhangwagen";"14 000 - 14 499 kg";"aantal";"56"
"2010";"Aanhangwagen";"14 500 - 14 999 kg";"aantal";"38"
"2010";"Aanhangwagen";"15 000 - 15 499 kg";"aantal";"36"
"2010";"Aanhangwagen";"15 500 - 15 999 kg";"aantal";"31"
"2010";"Aanhangwagen";"16 000 - 19 999 kg";"aantal";"198"
"2010";"Aanhangwagen";"20 000 - 24 999 kg";"aantal";"99"
"2010";"Aanhangwagen";"25 000 - 29 999 kg";"aantal";"35"
"2010";"Aanhangwagen";"30 000 kg en meer";"aantal";"49"
"2010";"Aanhangwagen";"Leeggewicht onbekend";"aantal";"99"
"2010";"Oplegger";"||Totaal";"aantal";"132622"
"2010";"Oplegger";"Benzine";"aantal";""
"2010";"Oplegger";"Diesel";"aantal";""
"2010";"Oplegger";"LPG";"aantal";""
"2010";"Oplegger";"Elektriciteit";"aantal";""
"2010";"Oplegger";"CNG";"aantal";""
"2010";"Oplegger";"Geen/overige/onbekende brandstof";"aantal";"132622"
"2010";"Oplegger";"||Totaal";"aantal";"132622"
"2010";"Oplegger";"< 500 kg";"aantal";"6"
"2010";"Oplegger";"500 - 999 kg";"aantal";"63"
"2010";"Oplegger";"1000 - 1499 kg";"aantal";"645"
"2010";"Oplegger";"1500 - 1999 kg";"aantal";"1190"
"2010";"Oplegger";"2000 - 2499 kg";"aantal";"1408"
"2010";"Oplegger";"2500 - 2999 kg";"aantal";"1235"
"2010";"Oplegger";"3000 - 3499 kg";"aantal";"1546"
"2010";"Oplegger";"3500 - 3999 kg";"aantal";"3083"
"2010";"Oplegger";"4000 - 4499 kg";"aantal";"2067"
"2010";"Oplegger";"4500 - 4999 kg";"aantal";"2840"
"2010";"Oplegger";"5000 - 5499 kg";"aantal";"5719"
"2010";"Oplegger";"5500 - 5999 kg";"aantal";"5387"
"2010";"Oplegger";"6000 - 6499 kg";"aantal";"7674"
"2010";"Oplegger";"6500 - 6999 kg";"aantal";"19937"
"2010";"Oplegger";"7000 - 7499 kg";"aantal";"19211"
"2010";"Oplegger";"7500 - 7999 kg";"aantal";"13227"
"2010";"Oplegger";"8000 - 8499 kg";"aantal";"9031"
"2010";"Oplegger";"8500 - 8999 kg";"aantal";"12694"
"2010";"Oplegger";"9000 - 9499 kg";"aantal";"7305"
"2010";"Oplegger";"9500 - 9999 kg";"aantal";"5355"
"2010";"Oplegger";"10 000 - 10 499 kg";"aantal";"3231"
"2010";"Oplegger";"10 500 - 10 999 kg";"aantal";"2723"
"2010";"Oplegger";"11 000 - 11 499 kg";"aantal";"1581"
"2010";"Oplegger";"11 500 - 11 999 kg";"aantal";"1066"
"2010";"Oplegger";"12 000 - 12 499 kg";"aantal";"696"
"2010";"Oplegger";"12 500 - 12 999 kg";"aantal";"610"
"2010";"Oplegger";"13 000 - 13 499 kg";"aantal";"471"
"2010";"Oplegger";"13 500 - 13 999 kg";"aantal";"310"
"2010";"Oplegger";"14 000 - 14 499 kg";"aantal";"251"
"2010";"Oplegger";"14 500 - 14 999 kg";"aantal";"186"
"2010";"Oplegger";"15 000 - 15 499 kg";"aantal";"159"
"2010";"Oplegger";"15 500 - 15 999 kg";"aantal";"155"
"2010";"Oplegger";"16 000 - 19 999 kg";"aantal";"665"
"2010";"Oplegger";"20 000 - 24 999 kg";"aantal";"354"
"2010";"Oplegger";"25 000 - 29 999 kg";"aantal";"234"
"2010";"Oplegger";"30 000 kg en meer";"aantal";"300"
"2010";"Oplegger";"Leeggewicht onbekend";"aantal";"7"
"2011";"Totaal bedrijfsvoertuigen";"||Totaal";"aantal";"2151150"
"2011";"Totaal bedrijfsvoertuigen";"Benzine";"aantal";"34586"
"2011";"Totaal bedrijfsvoertuigen";"Diesel";"aantal";"1024651"
"2011";"Totaal bedrijfsvoertuigen";"LPG";"aantal";"18762"
"2011";"Totaal bedrijfsvoertuigen";"Elektriciteit";"aantal";"162"
"2011";"Totaal bedrijfsvoertuigen";"CNG";"aantal";"1824"
"2011";"Totaal bedrijfsvoertuigen";"Geen/overige/onbekende brandstof";"aantal";"1071165"
"2011";"Totaal bedrijfsvoertuigen";"||Totaal";"aantal";"2151150"
"2011";"Totaal bedrijfsvoertuigen";"< 500 kg";"aantal";"205079"
"2011";"Totaal bedrijfsvoertuigen";"500 - 999 kg";"aantal";"546912"
"2011";"Totaal bedrijfsvoertuigen";"1000 - 1499 kg";"aantal";"471471"
"2011";"Totaal bedrijfsvoertuigen";"1500 - 1999 kg";"aantal";"441539"
"2011";"Totaal bedrijfsvoertuigen";"2000 - 2499 kg";"aantal";"106157"
"2011";"Totaal bedrijfsvoertuigen";"2500 - 2999 kg";"aantal";"48901"
"2011";"Totaal bedrijfsvoertuigen";"3000 - 3499 kg";"aantal";"19282"
"2011";"Totaal bedrijfsvoertuigen";"3500 - 3999 kg";"aantal";"8639"
"2011";"Totaal bedrijfsvoertuigen";"4000 - 4499 kg";"aantal";"7302"
"2011";"Totaal bedrijfsvoertuigen";"4500 - 4999 kg";"aantal";"9953"
"2011";"Totaal bedrijfsvoertuigen";"5000 - 5499 kg";"aantal";"13261"
"2011";"Totaal bedrijfsvoertuigen";"5500 - 5999 kg";"aantal";"12063"
"2011";"Totaal bedrijfsvoertuigen";"6000 - 6499 kg";"aantal";"15655"
"2011";"Totaal bedrijfsvoertuigen";"6500 - 6999 kg";"aantal";"36892"
"2011";"Totaal bedrijfsvoertuigen";"7000 - 7499 kg";"aantal";"50685"
"2011";"Totaal bedrijfsvoertuigen";"7500 - 7999 kg";"aantal";"29483"
"2011";"Totaal bedrijfsvoertuigen";"8000 - 8499 kg";"aantal";"20702"
"2011";"Totaal bedrijfsvoertuigen";"8500 - 8999 kg";"aantal";"22344"
"2011";"Totaal bedrijfsvoertuigen";"9000 - 9499 kg";"aantal";"12692"
"2011";"Totaal bedrijfsvoertuigen";"9500 - 9999 kg";"aantal";"10054"
"2011";"Totaal bedrijfsvoertuigen";"10 000 - 10 499 kg";"aantal";"7211"
"2011";"Totaal bedrijfsvoertuigen";"10 500 - 10 999 kg";"aantal";"7149"
"2011";"Totaal bedrijfsvoertuigen";"11 000 - 11 499 kg";"aantal";"6736"
"2011";"Totaal bedrijfsvoertuigen";"11 500 - 11 999 kg";"aantal";"5388"
"2011";"Totaal bedrijfsvoertuigen";"12 000 - 12 499 kg";"aantal";"4385"
"2011";"Totaal bedrijfsvoertuigen";"12 500 - 12 999 kg";"aantal";"3849"
"2011";"Totaal bedrijfsvoertuigen";"13 000 - 13 499 kg";"aantal";"3594"
"2011";"Totaal bedrijfsvoertuigen";"13 500 - 13 999 kg";"aantal";"2681"
"2011";"Totaal bedrijfsvoertuigen";"14 000 - 14 499 kg";"aantal";"2384"
"2011";"Totaal bedrijfsvoertuigen";"14 500 - 14 999 kg";"aantal";"2028"
"2011";"Totaal bedrijfsvoertuigen";"15 000 - 15 499 kg";"aantal";"1838"
"2011";"Totaal bedrijfsvoertuigen";"15 500 - 15 999 kg";"aantal";"1635"
"2011";"Totaal bedrijfsvoertuigen";"16 000 - 19 999 kg";"aantal";"7640"
"2011";"Totaal bedrijfsvoertuigen";"20 000 - 24 999 kg";"aantal";"2249"
"2011";"Totaal bedrijfsvoertuigen";"25 000 - 29 999 kg";"aantal";"614"
"2011";"Totaal bedrijfsvoertuigen";"30 000 kg en meer";"aantal";"2541"
"2011";"Totaal bedrijfsvoertuigen";"Leeggewicht onbekend";"aantal";"162"
"2011";"Bestelauto";"||Totaal";"aantal";"861250"
"2011";"Bestelauto";"Benzine";"aantal";"30418"
"2011";"Bestelauto";"Diesel";"aantal";"813116"
"2011";"Bestelauto";"LPG";"aantal";"16465"
"2011";"Bestelauto";"Elektriciteit";"aantal";"61"
"2011";"Bestelauto";"CNG";"aantal";"1187"
"2011";"Bestelauto";"Geen/overige/onbekende brandstof";"aantal";"3"
"2011";"Bestelauto";"||Totaal";"aantal";"861250"
"2011";"Bestelauto";"< 500 kg";"aantal";"69"
"2011";"Bestelauto";"500 - 999 kg";"aantal";"12688"
"2011";"Bestelauto";"1000 - 1499 kg";"aantal";"309306"
"2011";"Bestelauto";"1500 - 1999 kg";"aantal";"423570"
"2011";"Bestelauto";"2000 - 2499 kg";"aantal";"81513"
"2011";"Bestelauto";"2500 - 2999 kg";"aantal";"27197"
"2011";"Bestelauto";"3000 - 3499 kg";"aantal";"6869"
"2011";"Bestelauto";"3500 - 3999 kg";"aantal";""
"2011";"Bestelauto";"4000 - 4499 kg";"aantal";""
"2011";"Bestelauto";"4500 - 4999 kg";"aantal";""
"2011";"Bestelauto";"5000 - 5499 kg";"aantal";""
"2011";"Bestelauto";"5500 - 5999 kg";"aantal";""
"2011";"Bestelauto";"6000 - 6499 kg";"aantal";""
"2011";"Bestelauto";"6500 - 6999 kg";"aantal";""
"2011";"Bestelauto";"7000 - 7499 kg";"aantal";""
"2011";"Bestelauto";"7500 - 7999 kg";"aantal";""
"2011";"Bestelauto";"8000 - 8499 kg";"aantal";""
"2011";"Bestelauto";"8500 - 8999 kg";"aantal";""
"2011";"Bestelauto";"9000 - 9499 kg";"aantal";""
"2011";"Bestelauto";"9500 - 9999 kg";"aantal";""
"2011";"Bestelauto";"10 000 - 10 499 kg";"aantal";""
"2011";"Bestelauto";"10 500 - 10 999 kg";"aantal";""
"2011";"Bestelauto";"11 000 - 11 499 kg";"aantal";""
"2011";"Bestelauto";"11 500 - 11 999 kg";"aantal";""
"2011";"Bestelauto";"12 000 - 12 499 kg";"aantal";""
"2011";"Bestelauto";"12 500 - 12 999 kg";"aantal";""
"2011";"Bestelauto";"13 000 - 13 499 kg";"aantal";""
"2011";"Bestelauto";"13 500 - 13 999 kg";"aantal";""
"2011";"Bestelauto";"14 000 - 14 499 kg";"aantal";""
"2011";"Bestelauto";"14 500 - 14 999 kg";"aantal";""
"2011";"Bestelauto";"15 000 - 15 499 kg";"aantal";""
"2011";"Bestelauto";"15 500 - 15 999 kg";"aantal";""
"2011";"Bestelauto";"16 000 - 19 999 kg";"aantal";""
"2011";"Bestelauto";"20 000 - 24 999 kg";"aantal";""
"2011";"Bestelauto";"25 000 - 29 999 kg";"aantal";""
"2011";"Bestelauto";"30 000 kg en meer";"aantal";""
"2011";"Bestelauto";"Leeggewicht onbekend";"aantal";"38"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"||Totaal";"aantal";"71386"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"Benzine";"aantal";"929"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"Diesel";"aantal";"70094"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"LPG";"aantal";"250"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"Elektriciteit";"aantal";"8"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"CNG";"aantal";"104"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"Geen/overige/onbekende brandstof";"aantal";"1"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"||Totaal";"aantal";"71386"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"< 500 kg";"aantal";"2"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"500 - 999 kg";"aantal";"1"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"1000 - 1499 kg";"aantal";"10"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"1500 - 1999 kg";"aantal";"81"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"2000 - 2499 kg";"aantal";"580"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"2500 - 2999 kg";"aantal";"1309"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"3000 - 3499 kg";"aantal";"2123"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"3500 - 3999 kg";"aantal";"1540"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"4000 - 4499 kg";"aantal";"2018"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"4500 - 4999 kg";"aantal";"3110"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"5000 - 5499 kg";"aantal";"3483"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"5500 - 5999 kg";"aantal";"3014"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"6000 - 6499 kg";"aantal";"2958"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"6500 - 6999 kg";"aantal";"2894"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"7000 - 7499 kg";"aantal";"2719"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"7500 - 7999 kg";"aantal";"2589"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"8000 - 8499 kg";"aantal";"2997"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"8500 - 8999 kg";"aantal";"3553"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"9000 - 9499 kg";"aantal";"3824"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"9500 - 9999 kg";"aantal";"3473"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"10 000 - 10 499 kg";"aantal";"3101"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"10 500 - 10 999 kg";"aantal";"3032"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"11 000 - 11 499 kg";"aantal";"3306"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"11 500 - 11 999 kg";"aantal";"2786"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"12 000 - 12 499 kg";"aantal";"2190"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"12 500 - 12 999 kg";"aantal";"2072"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"13 000 - 13 499 kg";"aantal";"1780"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"13 500 - 13 999 kg";"aantal";"1307"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"14 000 - 14 499 kg";"aantal";"1195"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"14 500 - 14 999 kg";"aantal";"1010"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"15 000 - 15 499 kg";"aantal";"951"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"15 500 - 15 999 kg";"aantal";"890"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"16 000 - 19 999 kg";"aantal";"4365"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"20 000 - 24 999 kg";"aantal";"972"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"25 000 - 29 999 kg";"aantal";"113"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"30 000 kg en meer";"aantal";"36"
"2011";"Vrachtauto (excl. trekker voor oplegger)";"Leeggewicht onbekend";"aantal";"2"
"2011";"Trekker voor oplegger";"||Totaal";"aantal";"71329"
"2011";"Trekker voor oplegger";"Benzine";"aantal";"28"
"2011";"Trekker voor oplegger";"Diesel";"aantal";"71269"
"2011";"Trekker voor oplegger";"LPG";"aantal";"17"
"2011";"Trekker voor oplegger";"Elektriciteit";"aantal";"0"
"2011";"Trekker voor oplegger";"CNG";"aantal";"12"
"2011";"Trekker voor oplegger";"Geen/overige/onbekende brandstof";"aantal";"3"
"2011";"Trekker voor oplegger";"||Totaal";"aantal";"71329"
"2011";"Trekker voor oplegger";"< 500 kg";"aantal";"0"
"2011";"Trekker voor oplegger";"500 - 999 kg";"aantal";"10"
"2011";"Trekker voor oplegger";"1000 - 1499 kg";"aantal";"10"
"2011";"Trekker voor oplegger";"1500 - 1999 kg";"aantal";"921"
"2011";"Trekker voor oplegger";"2000 - 2499 kg";"aantal";"3307"
"2011";"Trekker voor oplegger";"2500 - 2999 kg";"aantal";"191"
"2011";"Trekker voor oplegger";"3000 - 3499 kg";"aantal";"86"
"2011";"Trekker voor oplegger";"3500 - 3999 kg";"aantal";"107"
"2011";"Trekker voor oplegger";"4000 - 4499 kg";"aantal";"69"
"2011";"Trekker voor oplegger";"4500 - 4999 kg";"aantal";"120"
"2011";"Trekker voor oplegger";"5000 - 5499 kg";"aantal";"110"
"2011";"Trekker voor oplegger";"5500 - 5999 kg";"aantal";"578"
"2011";"Trekker voor oplegger";"6000 - 6499 kg";"aantal";"2553"
"2011";"Trekker voor oplegger";"6500 - 6999 kg";"aantal";"11438"
